@relation emotion

@attribute AU1 numeric
@attribute AU2 numeric
@attribute AU4 numeric
@attribute AU6 numeric
@attribute AU7 numeric
@attribute AU9 numeric
@attribute AU12 numeric
@attribute AU15 numeric
@attribute AU16 numeric
@attribute AU20 numeric
@attribute AU23 numeric
@attribute AU26 numeric
@attribute Left numeric
@attribute Lower numeric
@attribute Right numeric
@attribute Upper numeric
@attribute class {Angry,Sad,Happy,Disgust,Neutral,Fear}

@data
0.33,0,0,0,2.29,0,0,0,0,0,0,2.62,0,2.29,0,0.33,Happy
0,0,0,0,0.69,0.24,0.62,0.24,0.62,0,0,1.55,0,0.93,0.62,0.24,Happy
0,0,0,0.42,1.33,0.17,0,0,0,0,0,1.91,0,1.33,0.42,0.17,Happy
0,0,0,0,0.07,0.32,0,0,0,0,0,0.39,0,0.07,0,0.32,Happy
0,0,0,0,0,0.36,0,0.36,0,0,0,0.36,0,0.36,0,0.36,Neutral
0,0,0,0,4.41,0.87,0,0,0,0,0,5.27,0,4.41,0,0.87,Neutral
0.4,0,1.14,0,2.15,0,0.14,0,0.14,0.14,0,3.76,0.14,2.15,0.14,0.4,Neutral
0,0,0,0.37,0.57,1.78,0,2.11,0.74,0,0,3.46,0,2.68,1.11,1.78,Neutral
0,0,0,0,2.98,1.05,0,1.05,0,0,0,4.03,0,4.03,0,1.05,Neutral
0,0,0,0,0.58,0.82,0,0.61,0.07,0,0,1.47,0,1.19,0.07,0.82,Neutral
0.48,0,0.12,0.37,0.71,0.85,0,0.63,0,0,0,2.41,0,1.34,0.37,1.33,Sad
0.27,0,0.27,0,4.63,0.27,0,0.27,0,0,0,5.17,0,4.9,0,0.54,Sad
0.13,0,0.13,0,3.95,0,0,0,0,0,0,4.09,0,3.95,0,0.13,Sad
0,0,0,0,0.42,0.69,1.14,0,1.14,0.79,0.91,2.73,0.79,0.42,1.62,0.69,Sad
0,0,0,0,3.92,0,0,0,0,0,0,3.92,0,3.92,0,0,Sad
0,0,0,0,0,0.44,0,0.34,0,0,0,0.44,0,0.34,0,0.44,Sad
1.02,0.17,0.9,3.2,8.56,2.8899999999999997,0,0.27,0.07,0.07,0,15.329999999999998,0.07,8.83,3.45,3.91,Angry
0.26,0,0.08,0.63,0,0,0,0,0,0,0,0.89,0,0,0.63,0.26,Disgust
0,0,0,0,0.87,0,0,0,0,0,0,0.87,0,0.87,0,0,Disgust
0,0,0,0.11,0,0,0,0,0,0,0,0.11,0,0,0.11,0,Disgust
0,0,0,0,0.47,0,0,0.68,1.49,0.68,0,1.97,0.68,1.16,1.49,0,Disgust
0,0,0,0.32,0,0,0,0,0,0,0,0.32,0,0,0.32,0,Disgust
0,0,0,0,0,0.67,0,0,0,0,0,0.67,0,0,0,0.67,Disgust
0.96,0,0.26,0.97,0,0,0,0,0,0,0,1.93,0,0,0.97,0.96,Fear
0,0,0,0,2.31,0,0,0,0,0,0,2.31,0,2.31,0,0,Fear
0,0,0,0,2.32,0,0,0,0,0,0,2.32,0,2.32,0,0,Fear
0,0,0.48,0.48,0.72,0.67,0,0,0,0,0,1.87,0,0.72,0.48,0.67,Fear
0,0,0.68,1.37,0.68,0,0,0,0,0,0,2.05,0,0.68,1.37,0,Fear
0,0,0,0,0.09,0.87,0,0.57,0,0.3,0,0.96,0.3,0.66,0,0.87,Fear
0.15,0,0.15,0.69,0.12,0.37,0,0,0,0,0,1.33,0,0.12,0.69,0.52,Happy
0,0,0,0,1.71,0,0,0,0,0,0,1.71,0,1.71,0,0,Happy
0,0,0,0,0.99,0,0,0,0,0,0,0.99,0,0.99,0,0,Happy
0,0,0,0,0.73,1.16,0,1.16,0.91,0.91,0,2.02,0.91,1.89,0.91,1.16,Happy
0,0,0,1.34,0.5,0,0,0,0,0,0,1.84,0,0.5,1.34,0,Happy
0,0,0,0,0.77,0.32,0,0,0,0,0,1.09,0,0.77,0,0.32,Happy
0.17,0.07,0.65,0.81,0.35,0,0,0,0,0,0,1.39,0,0.35,0.87,0.17,Neutral
0,0,0,0,0,1.02,0,0,0,0,0,1.02,0,0,0,1.02,Neutral
0.18,0,0,0,1.56,0,0,0,0,0,0,1.75,0,1.56,0,0.18,Neutral
0,0,0,0,0.35,0,0,0,0,0,0,0.35,0,0.35,0,0,Neutral
0,0,0,0.52,0.58,0,0,0,0,0,0,1.11,0,0.58,0.52,0,Neutral
0,0,0,0,0.32,0.57,0,0.41,0.41,0.41,0,0.89,0.41,0.72,0.41,0.57,Neutral
1.18,0.07,0.67,0.49,0.2,0,0,0,0,0,0,1.94,0,0.2,0.56,1.18,Sad
0,0,0,0,2.08,0,0,0,0,0,0,2.08,0,2.08,0,0,Sad
0,0,0,0,1.67,0,0,0,0,0,0,1.67,0,1.67,0,0,Sad
0,0,0,0,0.11,1.36,0,0,0,0,0,1.47,0,0.11,0,1.36,Sad
0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,1.0,0,0,Sad
0,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0.3,Sad
0.92,0.16,0.23,0.16,6.22,1.67,0.18,0.47,0.95,0.47,0.18,9.6,0.47,6.6899999999999995,1.2699999999999998,2.59,Angry
0,0,0,0.16,0.52,0.46,0,0,0,0,0,1.14,0,0.52,0.16,0.46,Disgust
0,0,0,0,2.98,0,0,0,0,0,0,2.98,0,2.98,0,0,Disgust
0.13,0,0.13,0.13,1.6,0,0,0,0,0,0,1.73,0,1.6,0.13,0.13,Disgust
0,0,0,0,0.72,0,1.18,0.46,2.43,0.46,0.53,3.16,0.46,1.18,2.43,0,Disgust
0,0,0,0.89,0,0.2,0,0,0,0,0,1.09,0,0,0.89,0.2,Disgust
0,0,0,0,0.1,0.72,0,0.16,0.37,0.16,0,0.96,0.16,0.26,0.37,0.72,Disgust
0.32,0.07,0.42,0.32,0,0.72,0,0.72,0,0,0,1.28,0,0.72,0.39,1.04,Fear
0.2,0,0.2,0,0.37,0,0,0,0,0,0,0.58,0,0.37,0,0.2,Fear
0,0,0,0.13,0,0,0,0,0,0,0,0.13,0,0,0.13,0,Fear
0,0,0,0,0.86,0.39,0,0,0.28,0,0,1.25,0,0.86,0.28,0.39,Fear
0.18,0,0.2,0.8,0.99,0,0,0,0,0,0,1.79,0,0.99,0.8,0.18,Fear
0,0,0,0,0.13,0.42,0,0.09,0,0,0,0.56,0,0.22,0,0.42,Fear
0.86,0,0,0.47,0.16,0,0,0,0,0,0,1.39,0,0.16,0.47,0.86,Happy
0,0,0,0,2.67,0,0,0,0,0,0,2.67,0,2.67,0,0,Happy
0.31,0,0.31,0,2.25,0,0,0,0,0,0,2.56,0,2.25,0,0.31,Happy
0,0,0.08,0.08,0.81,0.97,0,0.18,0,0,0,1.86,0,0.99,0.08,0.97,Happy
0.27,0,0,1.06,1.02,0,0,0,0,0,0,2.07,0,1.02,1.06,0.27,Happy
0,0,0,0,0.21,0.3,0,0,0,0,0,0.51,0,0.21,0,0.3,Happy
0,0,0,0.57,0.19,0,0,0.48,0.48,0.11,0,1.24,0.11,0.67,1.05,0,Neutral
0,0,0,0,1.29,0.15,0,0.15,0,0.15,0,1.44,0.15,1.44,0,0.15,Neutral
0,0,0,0,0.96,1.34,0,1.34,0,0,0,2.3,0,2.3,0,1.34,Neutral
0,0,0,0,1.22,0,0,0.51,0.51,0.51,0.25,1.98,0.51,1.73,0.76,0,Neutral
0,0,0,0,0.24,1.42,0,1.42,0,0,0,1.66,0,1.66,0,1.42,Neutral
0,0,0,0,0.21,0.57,0,0,0,0,0,0.77,0,0.21,0,0.57,Neutral
0.88,0.19,0.26,0.57,0.15,0.32,0,0.32,0.32,0.32,0,2.01,0.32,0.47,1.08,1.2,Sad
0,0,0,0,1.94,0,0,0,0,0,0,1.94,0,1.94,0,0,Sad
0,0,0,0,0.54,0,0,0,0,0,0,0.54,0,0.54,0,0,Sad
0.1,0,0.1,0,0.21,0.73,0,0.29,0.29,0.29,0,1.21,0.29,0.5,0.29,0.83,Sad
0,0,0,0,0.22,0,0,0,0,0,0,0.22,0,0.22,0,0,Sad
0,0,0,0,0.48,0.28,0,0,0,0,0,0.77,0,0.48,0,0.28,Sad
0,0,0.86,1.88,1.8900000000000001,0.99,0,0.93,0,0.16,0,5.699999999999999,0.16,2.8200000000000003,1.88,0.99,Angry
0,0,0.28,0.29,0,0.17,0,0,0,0,0,0.74,0,0,0.29,0.17,Disgust
0.16,0,0,0,2.01,0,0,0,0,0,0,2.17,0,2.01,0,0.16,Disgust
0,0,0,0,1.76,0,0,0,0,0,0,1.76,0,1.76,0,0,Disgust
0,0,0,0,0.49,0.5,0,0.5,0,0,0,0.99,0,0.99,0,0.5,Disgust
0,0,0,0,0.27,0,0,0,0,0,0,0.27,0,0.27,0,0,Disgust
0,0,0,0,0.28,0.23,0,0.08,0,0.01,0,0.53,0.01,0.36,0,0.23,Disgust
0,0,0.11,0.11,0.63,0,0,0,0,0,0,0.85,0,0.63,0.11,0,Fear
0.16,0,0.16,0,2.18,0,0,0,0,0,0,2.35,0,2.18,0,0.16,Fear
0.13,0,0,0,2.9,0,0,0,0,0,0,3.03,0,2.9,0,0.13,Fear
0,0,0,0.38,0.39,0.44,0,0.43,0,0,0,1.21,0,0.82,0.38,0.44,Fear
0,0,0,0,2.87,0,0,0,0,0,0,2.87,0,2.87,0,0,Fear
0,0,0,0,0,0.21,0,0.08,0,0,0,0.21,0,0.08,0,0.21,Fear
0.13,0,0.28,0.78,0.23,0.33,0,0,0,0,0,1.63,0,0.23,0.78,0.47,Happy
0,0,0,0,2.85,0,0,0,0,0,0,2.85,0,2.85,0,0,Happy
0,0,0,0,1.75,0,0,0,0,0,0,1.75,0,1.75,0,0,Happy
0,0,0,0,0.33,0,0,1.36,1.26,1.36,0,1.7,1.36,1.7,1.26,0,Happy
0,0,0,0,0.87,0.35,0,0,0,0,0,1.22,0,0.87,0,0.35,Happy
0,0,0,0,0.31,0.97,0,0.66,0,0,0,1.28,0,0.97,0,0.97,Happy
0,0,0,0.46,0,0.72,0,0.72,0,0,0,1.17,0,0.72,0.46,0.72,Neutral
0,0,0,0,1.93,0.17,0,0,0,0,0,2.1,0,1.93,0,0.17,Neutral
0,0,0,0,1.17,0,0,0,0,0,0,1.17,0,1.17,0,0,Neutral
0,0,0,0.4,0,0.42,0,0,0,0,0,0.82,0,0,0.4,0.42,Neutral
0,0,0,0,2.54,0,0,0,0,0,0,2.54,0,2.54,0,0,Neutral
0,0,0,0,0,0.42,0,0.15,0,0,0,0.42,0,0.15,0,0.42,Neutral
0,0,0.17,0.44,0,0.75,0,0,0,0,0,1.19,0,0,0.44,0.75,Sad
0,0,0,0,1.25,0,0,0,0,0,0,1.25,0,1.25,0,0,Sad
0,0,0,0,0.99,0,0,0,0,0,0,0.99,0,0.99,0,0,Sad
0,0,0,0,1.25,0,0.77,0.77,0.77,0.77,0.77,2.02,0.77,2.02,0.77,0,Sad
0,0,0,0.3,0,1.13,0,0,0,0,0,1.43,0,0,0.3,1.13,Sad
0,0,0,0,0.39,0.45,0,0.24,0.11,0,0,0.95,0,0.63,0.11,0.45,Sad
0.44,0,0.6900000000000001,0.53,5.97,3.3200000000000003,0.07,3.1100000000000003,0.76,1.1300000000000001,0.07,11.909999999999998,1.1300000000000001,9.07,1.29,3.76,Angry
0.11,0,0.42,0,0,0,0,0,0,0,0,0.42,0,0,0,0.11,Disgust
0,0,0,0,1.7,0,0,0,0,0,0,1.7,0,1.7,0,0,Disgust
0,0,0,0,0.88,0,0,0,0,0,0,0.88,0,0.88,0,0,Disgust
0,0,0,0,0.5,0,0.97,0.42,1.05,1.05,0.62,1.55,1.05,0.92,1.05,0,Disgust
0,0,0,0.23,0.97,0,0,0,0,0,0,1.21,0,0.97,0.23,0,Disgust
0,0,0,0,0,0.84,0,0.71,0,0,0,0.84,0,0.71,0,0.84,Disgust
0.38,0,0.14,0,0,1.02,0,0,0,0,0,1.4,0,0,0,1.4,Fear
0,0.03,0,0.42,3.73,0,0,0,0,0,0,4.17,0,3.73,0.44,0,Fear
0.37,0,0.12,0.1,0.23,1.15,0,0.32,0,0,0,1.86,0,0.56,0.1,1.52,Fear
0,0,0,0,0.5,1.15,0,1.56,0.23,0.1,0,2.06,0.1,2.06,0.23,1.15,Fear
0,0,0,0.21,0.63,0,0,0,0,0,0,0.84,0,0.63,0.21,0,Fear
0,0,0,0,1.87,0.8,0,0.14,0,0,0,2.67,0,2.01,0,0.8,Fear
0,0,0,0.29,0,0.49,0,0.49,0,0,0,0.78,0,0.49,0.29,0.49,Happy
0,0,0,0.17,0.69,0,0,0,0,0,0,0.87,0,0.69,0.17,0,Happy
0,0,0,0,1.05,0,0,0,0,0,0,1.05,0,1.05,0,0,Happy
0,0,0,0,0.51,0,0,1.3,0.87,1.3,0,1.81,1.3,1.81,0.87,0,Happy
0,0,0.38,0.65,0.67,0,0,0,0,0,0,1.32,0,0.67,0.65,0,Happy
0,0,0,0.41,0.57,0.5,0,0.1,0,0,0,1.49,0,0.68,0.41,0.5,Happy
0.16,0,0.37,0,0.47,0.21,0,0.21,0,0,0,1.04,0,0.67,0,0.37,Neutral
0,0,0,0,2.35,0,0,0,0,0,0,2.35,0,2.35,0,0,Neutral
0.09,0,0,0.26,0,0,0,0,0,0,0,0.35,0,0,0.26,0.09,Neutral
0,0,0,0,0.81,0,0,0.86,0,0.86,0,1.67,0.86,1.67,0,0,Neutral
0,0,0,1.01,0,0.03,0,0,0,0,0,1.04,0,0,1.01,0.03,Neutral
0,0,0,0,0,1.01,0,1.01,0,0,0,1.01,0,1.01,0,1.01,Neutral
0,0,0.12,0.27,0.41,0.65,0,0.19,0,0,0,1.44,0,0.6,0.27,0.65,Sad
0,0.09,0,0,2.16,0,0,0,0,0,0,2.25,0,2.16,0.09,0,Sad
0.08,0,0.08,0,0.51,0,0,0,0,0,0,0.59,0,0.51,0,0.08,Sad
0,0,0.12,0.16,0.7,0.2,0,0.09,0,0,0,1.19,0,0.79,0.16,0.2,Sad
0,0,0,0,0.18,0,0,0,0,0,0,0.18,0,0.18,0,0,Sad
0,0,0,0,0.08,1.43,0,0.96,0,0,0,1.52,0,1.04,0,1.43,Sad
0,0.06,0,0.45,10.36,2.4699999999999998,0,1.5999999999999999,0,0,0,14.05,0,11.969999999999999,0.52,2.4699999999999998,Angry
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disgust
0,0,0,0,2.28,0,0,0,0,0,0,2.28,0,2.28,0,0,Disgust
0,0,0,0,1.75,0,0,0,0,0,0,1.75,0,1.75,0,0,Disgust
0,0,0,0,0,1.17,1.44,2.61,1.44,1.44,0,2.61,1.44,2.61,1.44,1.17,Disgust
0,0,0,0,0.33,0.26,0,0,0,0,0,0.59,0,0.33,0,0.26,Disgust
0,0,0,0,0.16,0.52,0,0.3,0,0,0,0.68,0,0.46,0,0.52,Disgust
0.27,0,0.16,0,0.32,0.48,0,0.71,0.22,0.22,0,1.3,0.22,1.02,0.22,0.76,Fear
0.08,0,0,0,2.77,0,0,0,0,0,0,2.86,0,2.77,0,0.08,Fear
0.18,0,0.18,0,1.65,0,0,0.66,0,0,0,2.49,0,2.31,0,0.18,Fear
0,0,0,0,0,1.59,0,1.93,0,0.34,0,1.93,0.34,1.93,0,1.59,Fear
0,0,0,0,0,1.27,0,0,0,0,0,1.27,0,0,0,1.27,Fear
0,0,0,0.23,0,0.21,0,0.07,0,0,0,0.44,0,0.07,0.23,0.21,Fear
0,0,0,0,0,1.55,0,1.55,0,0,0,1.55,0,1.55,0,1.55,Happy
0,0,0,0,2.6,0,0,0,0,0,0,2.6,0,2.6,0,0,Happy
0,0,0,0,0.28,0,0,0,0,0,0,0.28,0,0.28,0,0,Happy
0,0,0,0,0.25,0.92,0.12,1.44,0.63,0.63,0.12,1.81,0.63,1.69,0.63,0.92,Happy
0,0,0,0,0.42,0,0,0,0,0,0,0.42,0,0.42,0,0,Happy
0,0,0,0.5,0.26,0.14,0,0.08,0,0,0,0.9,0,0.33,0.5,0.14,Happy
0.12,0,0.12,0.08,0.87,0.02,0,0,0,0,0,1.1,0,0.87,0.08,0.14,Neutral
0,0,0,0.22,1.01,1.61,0,0,0,0,0,2.83,0,1.01,0.22,1.61,Neutral
0,0,0,0,2.37,0,0,0,0,0,0,2.37,0,2.37,0,0,Neutral
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neutral
0,0,0,0,0.77,0,0,0,0,0,0,0.77,0,0.77,0,0,Neutral
0,0,0,0.28,0.45,0.74,0,0.74,0,0,0,1.47,0,1.19,0.28,0.74,Neutral
0.15,0,0.15,0.42,0,0.44,0,0,0,0,0,1.01,0,0,0.42,0.59,Sad
0.18,0,0.18,0,4.75,0,0,0,0,0,0,4.93,0,4.75,0,0.18,Sad
0,0,0,0.11,5.25,0,0,0,0,0,0,5.36,0,5.25,0.11,0,Sad
0,0,0,0,0.84,2.69,0,2.56,0.12,0,0.13,4.14,0,3.4,0.26,2.69,Sad
0,0,0,0,3.82,0.62,0,0,0,0,0,4.45,0,3.82,0,0.62,Sad
0,0,0,0,0.53,1.45,0,1.24,0.11,0.11,0,2.2,0.11,1.77,0.11,1.45,Sad
0.8700000000000001,0,1.65,3.25,6.380000000000001,1.96,0,1.5,0.08,0,0,13.09,0,7.880000000000001,3.33,2.84,Angry
0,0,0,0,1.14,0.98,0,0.5,0,0,0,2.13,0,1.64,0,0.98,Disgust
0,0,0,0,3.13,0,0,0,0,0,0,3.13,0,3.13,0,0,Disgust
0.29,0,0,0,1.5,0,0,0,0,0,0,1.79,0,1.5,0,0.29,Disgust
0,0,0,0,1.22,0,0,0,0.25,0,0.25,1.47,0,1.22,0.25,0,Disgust
0,0,0,0,0.48,1.06,0,0.82,0,0,0,1.54,0,1.3,0,1.06,Disgust
0,0,0,0,0.51,0.25,0,0,0,0,0,0.76,0,0.51,0,0.25,Disgust
0,0.08,0.15,0.31,0.12,0.29,0,0.29,0,0,0,0.81,0,0.42,0.39,0.29,Fear
0,0,0.16,0,1.03,0,0,0,0,0,0,1.2,0,1.03,0,0,Fear
0.02,0,0.02,0,1.47,0,0,0,0,0,0,1.5,0,1.47,0,0.02,Fear
0,0,0,0,0.42,0.02,0,0.02,0,0,0,0.43,0,0.43,0,0.02,Fear
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fear
0,0,0,0,0,0.35,0,0.35,0,0,0,0.35,0,0.35,0,0.35,Fear
0.38,0,0.12,0.52,0.84,0,0,0,0,0,0,1.74,0,0.84,0.52,0.38,Happy
0.45,0,0,0.21,0.9,0,0,0,0,0,0,1.56,0,0.9,0.21,0.45,Happy
1.38,0,1.3,0,0,0,0,0,0,0,0,2.08,0,0,0,1.38,Happy
0,0,0,0,0.12,0.08,0,0,0,0,0,0.21,0,0.12,0,0.08,Happy
0.77,0,0,0.37,0,0,0,0,0,0,0,1.14,0,0,0.37,0.77,Happy
0,0,0,0,0.73,0,0,0,0,0,0,0.73,0,0.73,0,0,Happy
0,0,0.25,0.17,0.23,0.52,0,0,0,0,0,1.0,0,0.23,0.17,0.52,Neutral
0,0,0,0.17,0.96,0,0,0,0,0,0,1.12,0,0.96,0.17,0,Neutral
0.11,0,0,0,2.23,0,0,0,0,0,0,2.34,0,2.23,0,0.11,Neutral
0.07,0,0.31,0.2,0.44,0,0,0,0,0,0,0.95,0,0.44,0.2,0.07,Neutral
0.11,0,0.55,0.55,0,0,0,0,0,0,0,0.66,0,0,0.55,0.11,Neutral
0,0,0,0,0.21,0.59,0,0.36,0,0,0,0.8,0,0.57,0,0.59,Neutral
0.17,0,0.28,0.93,0.89,0.2,0,0.2,0,0,0,2.38,0,1.09,0.93,0.36,Sad
0.19,0,0.36,0,3.84,0,0,0,0,0,0,4.2,0,3.84,0,0.19,Sad
0.18,0,0,0.31,4.26,0,0,0,0,0,0,4.75,0,4.26,0.31,0.18,Sad
0.08,0,0,0.2,0.1,1.06,0.11,1.17,0.11,0.11,0.11,1.55,0.11,1.27,0.31,1.14,Sad
0,0,0,0.65,3.62,0,0,0,0,0,0,4.27,0,3.62,0.65,0,Sad
0,0,0,0,0.13,0.83,0,0.59,0,0,0,0.96,0,0.73,0,0.83,Sad
0.28,0,2.4899999999999998,1.3,1.96,2.14,0.25,1.7999999999999998,0.63,0.25,0.25,7.9,0.25,3.76,1.9300000000000002,2.42,Angry
0.32,0,0,0,0.84,0.57,0,0,0,0,0,1.73,0,0.84,0,0.89,Disgust
0,0,0,0.12,1.15,0,0,0,0,0,0,1.28,0,1.15,0.12,0,Disgust
0.11,0,0,0.17,1.65,0,0,0,0,0,0,1.93,0,1.65,0.17,0.11,Disgust
0,0,0,0,0.18,0,0,0,0,0,0,0.18,0,0.18,0,0,Disgust
0.22,0,0,0.56,0,0,0,0,0,0,0,0.78,0,0,0.56,0.22,Disgust
0,0,0,0,0.15,0.97,0,0.75,0,0,0,1.12,0,0.9,0,0.97,Disgust
0.44,0,0.1,0,0.95,0,0,0,0,0,0,1.39,0,0.95,0,0.44,Fear
0,0,0,0,2.15,0,0,0,0,0,0,2.15,0,2.15,0,0,Fear
0.17,0,0,0.17,1.19,0,0,0,0,0,0,1.36,0,1.19,0.17,0.17,Fear
0,0,0.33,0,0,0,0.32,0.32,0.32,0.32,0,0.65,0.32,0.32,0.32,0,Fear
0,0,0.53,0.37,0,0,0,0,0,0,0,0.9,0,0,0.37,0,Fear
0.18,0,0,0,0.67,0.15,0,0,0,0,0,1.01,0,0.67,0,0.33,Fear
0.44,0,0.31,0.33,0,1.28,0,0.67,0,0,0,2.37,0,0.67,0.33,1.72,Happy
0.14,0,0,0,2.58,0,0,0,0,0,0,2.73,0,2.58,0,0.14,Happy
0.29,0,0,0.29,1.37,0,0,0,0,0,0,1.66,0,1.37,0.29,0.29,Happy
0,0,0,0,0.83,0.68,0,0.34,0.07,0.07,0,1.58,0.07,1.17,0.07,0.68,Happy
0,0,0.91,0,0,0,0,0,0,0,0,0.91,0,0,0,0,Happy
0,0,0,0.12,0.27,0.63,0,0.35,0,0,0,1.02,0,0.62,0.12,0.63,Happy
0.76,0,0.6,0.37,1.14,0,0,0,0,0,0,2.28,0,1.14,0.37,0.76,Neutral
0,0,0.65,0.24,1.26,0,0,0,0,0,0,1.91,0,1.26,0.24,0,Neutral
0,0,0,0.18,1.52,0,0,0,0,0,0,1.7,0,1.52,0.18,0,Neutral
0,0,0,0,0.35,0,0.53,0.53,0.85,0.64,0.85,1.2,0.64,0.88,0.85,0,Neutral
0,0,0,0.63,0.72,0,0,0,0,0,0,1.36,0,0.72,0.63,0,Neutral
0,0,0,0,0.15,0.18,0,0,0,0,0,0.33,0,0.15,0,0.18,Neutral
0,0,0.46,0.48,0.08,0.96,0,0.4,0,0,0,1.98,0,0.48,0.48,0.96,Sad
0,0,0,0,1.98,0,0,0,0,0,0,1.98,0,1.98,0,0,Sad
0.24,0,0,0.24,1.32,0,0,0,0,0,0,1.56,0,1.32,0.24,0.24,Sad
0,0,0,0,0,0.27,0.82,1.42,1.15,0.82,0.59,1.42,0.82,1.42,1.15,0.27,Sad
0,0,0.4,0.24,0.18,0,0,0,0,0,0,0.82,0,0.18,0.24,0,Sad
0,0,0,0,0.5,1.42,0,0.26,0,0,0,1.92,0,0.76,0,1.42,Sad
